GROUP_ID,IMPACT_INIT,SIGNIFICANCE_INIT,INVESTIGATOR_INIT,INNOVATION_INIT,APPROACH_INIT,ENVIRONMENT_INIT,IMPACT_FINAL,PI_RACE,PI_ID,REVIEWER_ID,APPLICATION_ID,IRG,ADMIN_ORG,SRG,APPLICATION_TYPE,AMENDED,PI_GENDER,PI_ETHNICITY,CAREER_STAGE,DEG_CATEGORY,INSTITUTION_BIN
Matched White,2,1,1,2,3,1,2,White,2626,5477,3717,8,8,33,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,3,2,1,2,White,2626,6250,3717,8,8,33,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,2,2,3,2,2,White,2626,1506,3717,8,8,33,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,4,3,4,2,ND,White,3659,6403,1196,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,5,4,2,4,5,1,ND,White,3659,4704,1196,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,5,4,4,1,7,4,ND,White,3659,2613,1196,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,4,2,4,2,3,2,4,White,1635,146,3326,3,21,164,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,5,5,1,4,6,1,6,White,1635,2246,3326,3,21,164,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,2,2,1,1,3,1,4,White,1635,2441,3326,3,21,164,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,4,4,1,3,4,1,4,White,1635,2047,945,3,4,124,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,2,1,1,2,2,1,3,White,1635,3923,945,3,4,124,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,2,1,2,4,1,4,White,1635,2640,945,3,4,124,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,2,1,2,3,1,3,White,1635,1558,4539,3,4,124,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,3,1,3,5,1,6,White,1635,8177,4539,3,4,124,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,3,2,3,3,1,3,White,1635,2964,4539,3,4,124,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched Black,4,4,1,2,4,1,4,Black,2183,3938,1200,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,1,1,1,1,2,1,3,Black,2183,7410,1200,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,4,4,2,1,6,1,5,Black,2183,3787,1200,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,8,7,1,6,7,2,ND,White,1755,1520,1725,7,18,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,5,5,3,5,6,2,ND,White,1755,7553,1725,7,18,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,5,4,1,2,6,1,ND,White,1755,4338,1725,7,18,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,3,4,1,3,4,1,3,White,1755,3938,202,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,4,3,2,2,4,4,5,White,1755,7250,202,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,2,1,3,1,3,2,4,White,1755,7410,202,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,2,1,1,3,2,1,2,White,1119,2992,2920,19,11,9,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Matched White,4,2,2,4,4,1,4,White,1119,532,2920,19,11,9,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Matched White,2,1,1,4,2,1,4,White,1119,3907,2920,19,11,9,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Matched White,5,5,1,3,5,1,5,White,850,1455,1120,9,13,13,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,2,3,1,3,White,850,5148,1120,9,13,13,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,2,2,1,3,White,850,4461,1120,9,13,13,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,3,3,3,2,2,3,White,2299,4908,3393,20,15,113,New,FALSE,Female,Non-Hispanic,ESI,Others,3
Matched White,6,3,2,2,6,2,5,White,2299,3298,3393,20,15,113,New,FALSE,Female,Non-Hispanic,ESI,Others,3
Matched White,4,4,4,6,5,2,5,White,2299,8078,3393,20,15,113,New,FALSE,Female,Non-Hispanic,ESI,Others,3
Random White,2,3,1,2,3,1,3,White,1271,4439,977,3,4,152,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,2,2,1,1,3,1,3,White,1271,466,977,3,4,152,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,4,2,1,2,4,1,4,White,1271,2882,977,3,4,152,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,3,2,1,2,5,1,4,White,1755,7410,2614,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,3,2,1,3,3,1,4,White,1755,6403,2614,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,2,2,1,2,2,1,ND,White,1755,3218,2614,7,16,104,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Random White,4,3,1,2,4,1,ND,White,1324,4265,2433,20,19,119,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Random White,4,2,1,1,3,1,ND,White,1324,6356,2433,20,19,119,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Random White,7,4,2,3,7,1,ND,White,1324,2155,2433,20,19,119,New,FALSE,Male,Non-Hispanic,Experienced,Others,3
Random White,5,5,5,2,4,1,ND,White,3659,7340,2858,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,7,6,2,3,7,2,ND,White,3659,4370,2858,7,16,104,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,2,3,1,2,3,1,4,White,2884,219,1237,18,15,171,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,4,2,1,2,4,1,4,White,2884,1519,1237,18,15,171,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,2,3,1,1,2,1,4,White,2884,6933,1237,18,15,171,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,2,2,1,1,4,1,ND,White,122,7333,4485,8,2,71,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,1,1,1,1,2,1,1,White,122,3931,4485,8,2,71,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,2,1,1,1,2,1,1,White,122,5724,4485,8,2,71,New,TRUE,Female,Non-Hispanic,Experienced,PHD,5
All Black,4,1,1,3,6,1,3,Black,2534,3703,1201,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,Others,5
All Black,2,2,2,3,3,1,ND,Black,2534,484,1201,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,Others,5
All Black,3,2,2,2,4,2,3,Black,2534,802,1201,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,Others,5
All Black,3,3,2,3,3,3,ND,Black,2534,4193,1201,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,Others,5
Matched Black,4,4,2,2,4,3,ND,Black,2534,484,2954,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched Black,2,2,2,2,2,1,3,Black,2534,7857,2954,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched Black,2,2,2,2,3,2,2,Black,2534,802,2954,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,Others,5
Matched White,4,3,2,3,4,2,4,White,2934,4892,4627,3,4,1,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,4,2,2,2,4,3,5,White,2934,3458,4627,3,4,1,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,3,2,2,2,3,1,3,White,2934,2652,4627,3,4,1,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,4,4,2,2,4,2,5,White,2934,4586,2643,3,4,1,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,3,3,3,2,3,1,4,White,2934,2369,2643,3,4,1,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Matched White,4,2,2,1,4,1,4,White,2934,6297,2643,3,4,1,New,TRUE,Female,Non-Hispanic,ESI,PHD,5
Random White,3,1,2,2,4,1,ND,White,3552,811,1904,7,18,126,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Random White,4,1,1,2,4,1,ND,White,3552,4167,1904,7,18,126,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched Black,6,2,3,2,8,4,ND,Black,2289,1609,1515,20,8,113,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,7,2,4,3,7,2,ND,Black,2289,2091,1515,20,8,113,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,7,6,2,4,7,1,ND,Black,2289,5617,1515,20,8,113,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,4,2,1,3,5,1,ND,Black,3992,8339,136,9,1,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched Black,2,1,2,2,3,1,ND,Black,3992,4008,136,9,1,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched Black,5,4,1,4,6,1,ND,Black,3992,3252,136,9,1,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched White,3,3,1,2,2,1,3,White,941,2487,3743,14,9,34,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,2,2,1,2,2,1,3,White,941,3280,3743,14,9,34,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,3,2,2,3,2,4,White,941,1556,3743,14,9,34,New,TRUE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,7,7,2,1,7,1,ND,Black,2289,6322,1098,19,11,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,7,1,3,4,7,4,ND,Black,2289,961,1098,19,11,110,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Random White,6,5,3,4,6,1,ND,White,2888,5428,4567,9,19,114,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Random White,4,2,2,5,4,2,ND,White,2427,5432,1960,20,4,22,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,4,2,4,4,2,ND,White,2427,393,1960,20,4,22,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,3,3,5,7,1,ND,White,2427,5180,1960,20,4,22,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,2,1,4,4,2,ND,White,3684,4685,3243,20,13,110,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,5,4,2,3,3,1,ND,White,3684,4501,3243,20,13,110,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,6,5,1,5,5,1,ND,White,3684,1138,3243,20,13,110,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,4
All Black,6,6,5,4,5,5,ND,Black,2828,399,2575,9,13,94,New,TRUE,Male,Non-Hispanic,ESI,Others,5
Matched Black,7,7,1,7,7,1,ND,Black,3595,8193,633,14,18,18,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched Black,4,3,2,2,5,1,ND,Black,3595,8306,633,14,18,18,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched Black,5,5,3,5,6,2,ND,Black,3595,227,633,14,18,18,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched Black,5,3,4,6,5,3,ND,Black,1663,3936,3512,4,13,166,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched Black,6,4,3,6,6,1,ND,Black,1663,2656,3512,4,13,166,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched Black,5,4,5,4,6,3,ND,Black,1663,7388,3512,4,13,166,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched Black,5,2,1,3,6,2,ND,Black,1663,8012,3512,4,13,166,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
All Black,7,5,3,5,8,4,ND,Black,2828,6258,3732,9,12,94,New,FALSE,Male,Non-Hispanic,ESI,Others,5
All Black,4,1,3,1,5,1,ND,Black,2828,2953,3732,9,12,94,New,FALSE,Male,Non-Hispanic,ESI,Others,5
All Black,6,7,4,6,7,4,ND,Black,2828,4351,3732,9,12,94,New,FALSE,Male,Non-Hispanic,ESI,Others,5
Matched White,6,3,2,5,8,7,6,White,1443,3339,132,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,3,2,4,4,7,2,6,White,1443,7921,132,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,2,3,2,2,4,2,ND,White,1443,4912,132,9,22,110,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,1,1,1,1,1,2,2,White,1443,1508,4314,9,22,13,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,3,3,2,2,2,3,3,White,1443,5699,4314,9,22,13,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,2,1,1,1,3,1,2,White,1443,4244,4314,9,22,13,New,FALSE,Female,Non-Hispanic,Experienced,MD,5
Matched White,6,5,3,4,5,7,ND,White,3917,491,3437,1,16,154,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,3,3,4,6,4,ND,White,3917,4977,3437,1,16,154,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,2,2,2,3,1,ND,White,3917,6448,3437,1,16,154,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched Black,8,8,3,8,8,4,ND,Black,3937,7336,990,1,23,110,New,FALSE,Female,Non-Hispanic,ESI,PHD,5
Matched White,3,2,1,4,4,1,3,White,1146,5452,1644,15,15,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,3,2,1,3,4,1,3,White,1146,7985,1644,15,15,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,5
Random White,4,4,4,4,4,4,4,White,1146,5108,3756,15,15,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,1,1,1,1,2,1,3,White,1146,2130,3756,15,15,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Random White,4,2,1,4,4,1,4,White,1146,3838,3756,15,15,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,3,2,3,5,1,4,White,3348,2227,811,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,2,1,2,2,2,1,3,White,3348,5815,811,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,2,1,1,2,1,1,3,White,3348,3243,811,9,13,133,New,FALSE,Male,Non-Hispanic,Experienced,MD,5
Matched White,2,2,1,2,3,1,2,White,3348,5815,4762,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,MD,5
Random White,2,2,1,2,3,1,2,White,3348,5815,4762,9,13,133,New,TRUE,Male,Non-Hispanic,Experienced,MD,5
Matched White,2,2,1,2,2,1,2,White,1729,1077,4680,9,17,39,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,1,3,1,2,1,3,White,1729,3487,4680,9,17,39,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,4,3,1,3,4,1,4,White,2506,5531,612,3,4,48,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched White,3,2,1,2,3,2,3,White,2506,5916,612,3,4,48,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched White,2,2,1,1,2,1,4,White,2506,4792,612,3,4,48,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Matched White,2,3,1,2,1,1,ND,White,1091,4327,2340,6,10,17,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,7,4,3,4,7,3,ND,White,1091,4845,2340,6,10,17,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,3,2,2,4,3,ND,White,1091,147,2340,6,10,17,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,4,3,4,5,2,4,White,1570,2688,3289,7,2,104,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Random White,3,1,2,2,3,2,4,White,1570,7114,3289,7,2,104,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Random White,4,4,2,4,5,1,4,White,2872,8245,3998,9,19,13,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Random White,4,3,2,2,5,2,5,White,2872,3894,3998,9,19,13,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Random White,4,3,3,2,4,1,3,White,3883,7963,288,8,4,33,New,FALSE,Female,Non-Hispanic,ESI,MD,4
Random White,6,4,3,8,7,1,6,White,1570,4766,2066,7,2,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,4
Random White,2,1,1,2,2,1,4,White,1570,5714,2066,7,2,110,Renewal,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,6,5,3,4,5,2,ND,White,1078,4692,3715,20,2,149,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,8,5,3,5,8,3,ND,White,1078,5312,3715,20,2,149,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,5,6,2,5,6,3,ND,White,1078,558,3715,20,2,149,New,FALSE,Female,Non-Hispanic,Experienced,PHD,5
Matched White,2,2,1,2,2,1,2,White,24,2089,2564,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,2,2,2,3,2,3,White,24,6110,2564,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,4,4,3,4,5,3,4,White,24,5944,2564,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,2,2,2,2,2,4,White,24,779,1353,12,13,125,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,5,5,1,3,5,1,5,White,24,5975,1353,12,13,125,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,4,4,2,2,4,1,4,White,24,7802,1353,12,13,125,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,3,2,1,2,3,1,4,White,24,6145,1353,12,13,125,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,2,3,2,4,2,ND,Black,945,1774,4817,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,3,2,3,4,2,ND,Black,945,6110,4817,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,2,2,2,4,2,ND,Black,945,2790,4817,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,6,5,2,5,6,2,ND,White,3036,366,1533,9,13,94,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,2,2,3,3,2,ND,White,3036,1058,1533,9,13,94,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,2,2,1,1,2,1,3,White,660,2213,594,11,13,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,4,3,1,6,4,1,4,White,660,7495,594,11,13,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,3,2,1,5,4,1,3,White,660,5983,594,11,13,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
All Black,6,3,2,2,7,2,ND,Black,2436,1420,1435,11,13,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,4
All Black,5,3,2,4,7,2,ND,Black,2436,5446,1435,11,13,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,4
Matched White,3,3,2,2,3,2,3,White,3026,6003,1335,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,3,2,2,3,4,2,3,White,3026,5546,1335,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,3,2,2,1,3,1,3,White,3026,1201,1335,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
All Black,3,2,2,3,3,2,4,Black,945,6418,4011,12,13,169,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,4
All Black,2,2,1,2,2,1,2,Black,945,4097,4011,12,13,169,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,4
All Black,4,3,2,3,4,2,4,Black,945,1156,4011,12,13,169,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched White,4,4,3,4,5,2,4,White,24,6110,1101,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,3,1,2,2,1,4,White,24,2633,1101,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,2,1,2,2,1,4,White,24,1051,1101,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,2,2,2,3,2,1,2,White,3163,3946,123,8,2,110,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,7,7,4,7,7,2,3,White,3163,6800,123,8,2,110,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,2,2,2,3,2,2,2,White,3163,7609,123,8,2,110,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,4,3,2,4,5,2,ND,White,2725,7764,1771,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,3,3,2,5,3,ND,White,2725,5999,1771,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,8,7,1,7,8,1,ND,White,2725,6549,1771,12,13,38,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,3,1,2,2,4,1,3,Black,945,4097,3096,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,2,3,3,3,3,3,Black,945,866,3096,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,2,1,3,4,1,3,Black,945,2036,3096,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,3,2,2,4,2,ND,Black,945,1389,521,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,4,2,3,4,2,ND,Black,945,1076,521,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,2,2,1,4,2,ND,Black,945,2790,521,12,13,140,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,2,1,2,2,2,1,3,Black,945,4185,1396,12,13,169,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,2,2,2,2,2,1,3,Black,945,1660,1396,12,13,169,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,4,2,3,4,1,4,Black,945,5440,1396,12,13,169,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,2,2,2,4,2,3,Black,945,866,1396,12,13,169,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,2,2,1,2,3,1,ND,Black,945,1705,1396,12,13,169,New,TRUE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,2,3,3,4,2,4,Black,945,4185,2673,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,2,2,3,4,1,4,Black,945,4097,2673,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,4,3,3,3,4,3,4,Black,945,866,2673,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched Black,3,2,1,2,3,2,ND,Black,945,1712,2673,12,13,169,New,FALSE,Male,Non-Hispanic,Experienced,MD,4
Matched White,6,5,3,4,6,2,ND,White,660,4552,2419,20,13,119,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,5,2,2,3,5,ND,White,660,144,2419,20,13,119,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,5,4,1,4,5,1,ND,White,660,4888,2419,20,13,119,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,4,5,1,1,3,1,5,Black,3662,6512,4417,9,22,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,5,2,2,7,5,1,5,Black,3662,7755,4417,9,22,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,2,1,1,2,3,1,4,Black,3662,4610,4417,9,22,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,6,4,4,3,7,3,ND,Black,38,1560,2293,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,6,4,5,3,6,3,ND,Black,38,511,2293,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched Black,5,5,5,4,5,3,ND,Black,38,7659,2293,4,13,129,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,4
Matched White,2,2,2,2,3,1,2,White,3842,6003,3728,12,19,140,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Matched White,2,1,3,2,1,1,2,White,3842,3170,3728,12,19,140,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Matched White,2,1,2,2,2,1,2,White,3842,8236,3728,12,19,140,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Random White,6,2,1,3,8,1,ND,White,299,8090,491,8,2,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,5,1,6,6,1,ND,White,299,7454,491,8,2,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,7,4,2,7,7,1,ND,White,630,2534,3676,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,5,2,5,6,1,ND,White,630,2997,3676,12,13,140,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,4,2,2,3,1,4,White,1040,7523,1799,4,13,11,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,4,2,4,4,3,1,5,White,1040,4642,1799,4,13,11,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,5,3,3,5,5,3,5,White,1040,2693,1799,4,13,11,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,3,2,2,3,1,3,White,2614,1231,2652,4,13,67,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Random White,3,2,1,3,3,1,3,White,2614,3948,2652,4,13,67,New,TRUE,Male,Non-Hispanic,Experienced,PHD,4
Random White,2,1,3,2,1,1,2,White,3842,3170,3728,12,19,140,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Random White,2,1,2,2,2,1,2,White,3842,8236,3728,12,19,140,New,FALSE,Male,Non-Hispanic,ESI,MD,4
Matched White,5,3,4,3,5,3,ND,White,2384,60,4606,21,16,82,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,4,2,2,3,4,3,ND,White,2384,5093,4606,21,16,82,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,7,5,2,2,7,2,ND,White,2384,7933,4606,21,16,82,New,FALSE,Male,Non-Hispanic,Experienced,PHD,5
Matched White,6,3,2,3,7,4,ND,White,917,4526,1792,14,18,14,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,2
Matched White,3,3,1,3,4,1,ND,White,917,4291,1792,14,18,14,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,2
